,id,name,popularity,artist_name,explicit,release date,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genres,playlist name
2610,6xVZwwccwRLm7DlqS1pbEF,Thought I Knew,32,Nico & Vinz,False,2014,0.686,0.682,-5.062,0,0.0397,0.224,0.000614,0.433,0.4,119.938,"['dance pop', 'pop rap']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2611,15DrrIod12Tc2IoMaHiwlQ,I Bet My Life,62,Imagine Dragons,False,2014-09-18,0.553,0.657,-8.219,1,0.0405,0.335,0.000648,0.228,0.555,107.889,"['modern rock', 'rock']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2612,6VrAgFXBbRX2PkT92lAoKK,Can't Help Falling in Love,67,Christian Leave,False,2016-07-01,0.608,0.269,-7.201,1,0.0329,0.983,1.96e-06,0.337,0.389,126.372,"['indie cafe pop', 'indie pop', 'pop']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2613,71qNRlNDnPahvATE7Zl4Nw,"Never Seen Anything ""Quite Like You""",61,The Script,False,2014-09-15,0.314,0.464,-7.37,1,0.0275,0.429,1.28e-06,0.103,0.413,160.131,"['celtic rock', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2614,5XfIFkmZfqdiBOHL5aOEjH,"Coming, Going? (feat. Take 6)",35,KYLE,False,2018-05-18,0.339,0.709,-5.52,0,0.0539,0.765,0.00819,0.123,0.417,145.304,"['pop rap', 'rap']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2615,1Nj2oBISdFDSF8eDuXcALz,Start Again (feat. Logic),67,OneRepublic,False,2018-05-18,0.564,0.722,-5.59,0,0.124,0.162,0.0,0.0931,0.276,99.083,"['dance pop', 'piano rock', 'pop', 'pop rock']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2616,3EApebexZ7YqDIqw2EMTDh,I Might Need Security,61,Chance the Rapper,True,2018-07-19,0.514,0.693,-5.868,1,0.408,0.177,0.0,0.351,0.287,110.568,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2617,6BtmXhTJMM9sBTHeYYASGz,It's Time,69,Imagine Dragons,False,2012-09-04,0.656,0.884,-4.748,1,0.0372,0.0162,0.0,0.145,0.86,105.009,"['modern rock', 'rock']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2618,27mk3uvDP9NnvNVazB3EDs,To the Moon,46,KYLE,True,2018-05-18,0.83,0.486,-6.471,1,0.0446,0.0775,4.63e-06,0.0888,0.179,123.957,"['pop rap', 'rap']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2619,4EpZ4eYuZOwPSSwyqpdHnJ,Sunflower,79,Rex Orange County,True,2017-03-22,0.384,0.765,-4.463,1,0.0579,0.646,0.00352,0.522,0.567,129.903,"['bedroom pop', 'indie r&b', 'pop']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2620,32xx0fAv3CIeGmNaWTHvEF,Heebiejeebies - Bonus,69,Aminé,True,2017-07-28,0.766,0.5,-7.626,1,0.152,0.419,0.0,0.108,0.495,107.045,"['hip hop', 'pop rap', 'portland hip hop', 'rap']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2621,0d2iYfpKoM0QCKvcLCkBao,Eastside (with Halsey & Khalid),81,benny blanco,False,2018-07-12,0.56,0.68,-7.648,0,0.321,0.555,0.0,0.116,0.319,89.391,"['electropop', 'pop', 'pop rap']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2622,5p7GiBZNL1afJJDUrOA6C8,Hurt Feelings,70,Mac Miller,True,2018-08-03,0.69,0.462,-8.054,1,0.13,0.343,0.00218,0.113,0.325,157.655,"['hip hop', 'pittsburgh rap', 'rap']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2623,6Umac95Mt46VcwAM9s9mOa,To the Moon,65,Phora,False,2017-08-18,0.54,0.572,-8.665,1,0.115,0.624,0.0,0.14,0.43,82.562,"['deep pop r&b', 'deep underground hip hop']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2624,2v8YyHvDPBfydhVOTvuHl9,I Think I Love You,0,Phora,True,2016-02-15,0.544,0.446,-11.735,1,0.536,0.607,0.0,0.0923,0.469,115.192,"['deep pop r&b', 'deep underground hip hop']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2625,15EPc80XuFrb2LmOzGjuRg,Crew (feat. Brent Faiyaz & Shy Glizzy),74,GoldLink,True,2017-03-24,0.728,0.607,-8.417,0,0.132,0.133,0.0,0.0864,0.445,129.938,"['alternative r&b', 'dmv rap', 'hip hop', 'rap', 'underground hip hop']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2626,6Cue0zts96PofRcsuPpMO8,So Proud,26,Devvon Terrell,True,2016-09-02,0.675,0.536,-7.986,0,0.0864,0.803,0.0,0.0816,0.154,122.1,['deep pop r&b'],ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2627,2RiBogNRfulkNf7fVbPOrJ,Saturday Sun,72,Vance Joy,False,2018-02-23,0.637,0.864,-4.381,1,0.0468,0.484,0.0,0.222,0.706,99.995,"['folk-pop', 'modern rock', 'pop', 'pop rock']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2628,7q0aQpiLv5tIsupcgQ3Ny4,Budapest,69,George Ezra,False,2015-01-20,0.717,0.455,-8.303,1,0.0276,0.0846,0.0,0.11,0.389,127.81,"['folk-pop', 'neo-singer-songwriter', 'pop']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2629,4orHVYvdG5v4G4bmp2Lwdg,Sight of the Sun - Single Version,53,fun.,False,2014-03-11,0.626,0.703,-5.247,1,0.0306,0.0275,1.66e-06,0.0903,0.522,92.054,"['baroque pop', 'metropopolis', 'modern rock', 'pop', 'pop rock']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2630,6fTdcGsjxlAD9PSkoPaLMX,Sunday Candy,68,Donnie Trumpet & The Social Experiment,False,2015-06-30,0.511,0.596,-6.56,1,0.224,0.53,0.0,0.0798,0.554,158.063,[],ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2631,4VwuGeM7hk1g41LJdOkPA7,Do the Talking,0,Lucidious,True,2016-09-13,0.47,0.629,-9.583,1,0.0811,0.363,0.0,0.0732,0.264,129.898,[],ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2632,67HRSCGK3ZQIxb3Spr1cHQ,Kindest Regards,61,Witt Lowry,True,2014-08-02,0.664,0.601,-10.829,1,0.273,0.326,0.0,0.286,0.457,118.005,"['indie pop rap', 'pop rap']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2633,0IwQnRxRNsXnqcmvs4ahHb,On My Own,50,Bazanji,False,2018-04-08,0.757,0.694,-7.506,0,0.064,0.098,0.0,0.103,0.358,120.092,"['bass trap', 'deep underground hip hop', 'indie pop rap', 'pop rap']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2634,6p3p11Uoc4DgtT3uGk8f2c,Mannequins,45,Bazanji,True,2017-01-08,0.752,0.682,-5.461,1,0.119,0.114,0.0,0.125,0.677,142.063,"['bass trap', 'deep underground hip hop', 'indie pop rap', 'pop rap']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2635,1BZRU1HxYxJD0NFBrGk3C3,So Alone,55,Sik World,True,2014-11-25,0.895,0.546,-9.242,0,0.0629,0.199,0.0,0.13,0.249,120.076,"['emo rap', 'pop rap', 'rap']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2636,7jZHUhAmW5oq1cq6s8IxmK,Sun Models (feat. Madelyn Grant),66,ODESZA,False,2014-09-08,0.683,0.481,-9.174,0,0.075,0.191,0.736,0.0907,0.47,120.001,"['chillwave', 'ninja']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2637,4YaNLEPw3MrIgkGOkBrAh2,Across The Room (feat. Leon Bridges),65,ODESZA,False,2017-09-08,0.566,0.587,-5.96,1,0.0308,0.0155,2.05e-05,0.111,0.246,82.046,"['chillwave', 'ninja']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2638,01z2fBGB8Hl3Jd3zXe4IXR,Come Back to Earth,71,Mac Miller,False,2018-08-03,0.272,0.238,-12.148,0,0.0349,0.89,0.00925,0.275,0.119,83.507,"['hip hop', 'pittsburgh rap', 'rap']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2639,5bJ1DrEM4hNCafcDd1oxHx,Self Care,78,Mac Miller,True,2018-08-03,0.52,0.538,-8.109,1,0.206,0.367,0.00187,0.119,0.177,141.894,"['hip hop', 'pittsburgh rap', 'rap']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2640,4T3fNx3CgwDRRYgmFCbD4J,Better,74,Khalid,False,2018-09-14,0.442,0.585,-10.332,0,0.0964,0.0984,0.391,0.14,0.116,97.565,"['alternative r&b', 'pop']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2641,0Nxk5ZLQkuGr3PTUFGPHH6,N.F.L.,23,Devvon Terrell,False,2018-09-12,0.682,0.903,-4.163,0,0.0521,0.0911,0.0,0.267,0.619,75.527,['deep pop r&b'],ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2642,5daPDkqS2ftQClyDn1pSk2,T-Pain Mashup (with Kurt Hugo Schneider),59,T-Pain,False,2017-10-27,0.337,0.273,-9.258,1,0.042,0.847,0.0,0.121,0.559,171.528,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2643,7rKKh8AGVXuNXgLBpTBTFH,One Day (ft. Ryan Tedder),54,Logic,True,2018-09-28,0.546,0.871,-5.81,1,0.148,0.139,8.28e-05,0.104,0.303,189.723,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2644,2zIAPysksDdMAiG33qH6kW,Ordinary Day (ft. Hailee Steinfeld),56,Logic,True,2018-09-28,0.748,0.894,-6.67,1,0.0748,0.0224,0.0,0.143,0.839,157.988,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2645,5BQrp63SHCVf4bzCzJePne,Don't Cry (feat. XXXTENTACION),65,Lil Wayne,True,2018-09-28,0.585,0.709,-6.072,1,0.319,0.409,0.0,0.183,0.21,111.913,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2646,0dbTQYW3Ad1FTzIA9t90E8,Mona Lisa (feat. Kendrick Lamar),70,Lil Wayne,True,2018-09-28,0.855,0.694,-4.393,1,0.169,0.371,0.0,0.109,0.49,122.078,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2647,1Dk3CfJEtqvj7Xg2AWwfEn,Took His Time,55,Lil Wayne,True,2018-09-28,0.752,0.703,-3.417,0,0.213,0.144,0.0,0.325,0.641,149.988,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2648,1dhFVMQU526mE77VLnpC9j,All Like Whatever,1,Watsky,True,2018-09-14,0.667,0.763,-3.755,0,0.251,0.26,0.0,0.115,0.514,77.543,"['abstract hip hop', 'comic', 'indie pop rap', 'modern rock', 'pop rap']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2649,4E3qImtJzRqLt8ZZyLceOE,Perfect Strangers,54,Lil Wayne,True,2018-09-28,0.746,0.644,-2.605,1,0.232,0.4,0.0,0.095,0.542,146.178,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2650,43RRT2lNaEGaVfGVySLDFb,I'm with You - Single Edit,54,Vance Joy,False,2018-09-21,0.584,0.677,-4.336,1,0.0297,0.0786,0.0,0.105,0.113,119.006,"['folk-pop', 'modern rock', 'pop', 'pop rock']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2651,0cDwUAF7yQrOLRcFfJpSc2,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""",61,Imagine Dragons,False,2018-09-19,0.634,0.653,-7.515,1,0.032,0.000452,0.000987,0.115,0.26,90.012,"['modern rock', 'rock']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2652,4ve2uzqdwnHr20G5YgMMqr,Missin You Crazy,76,Russ,True,2018-09-07,0.716,0.729,-6.313,1,0.117,0.0991,0.0,0.0842,0.276,131.975,"['hawaiian hip hop', 'pop rap', 'rap']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2653,2Za1AlJNvksouPPWbXpR2X,Good Old Days (feat. Kesha),72,Macklemore,False,2017-09-22,0.712,0.51,-8.162,1,0.0633,0.446,2.46e-05,0.112,0.268,122.964,['pop rap'],ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2654,1rYz2U8gIcdvseCWAWotoN,Old No. 7,49,Jez Dior,True,2014-11-18,0.561,0.597,-9.221,0,0.0464,8.29e-05,3.47e-05,0.107,0.0902,90.079,"['deep underground hip hop', 'indie pop rap', 'pop rap']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2655,4H7WNRErSbONkM06blBoGc,Stay,77,Post Malone,True,2018-04-27,0.507,0.48,-5.418,1,0.0266,0.449,0.0,0.147,0.35,86.046,"['dfw rap', 'melodic rap', 'rap']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2656,7vGuf3Y35N4wmASOKLUVVU,Silence,79,Marshmello,False,2017-08-11,0.52,0.761,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971,"['brostep', 'pop', 'progressive electro house']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2657,6Hgh47WXVKtXN5zGOu0hjI,OTW,76,Khalid,True,2018-04-20,0.652,0.678,-6.183,1,0.0541,0.183,3.26e-05,0.106,0.28,72.989,"['alternative r&b', 'pop']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2658,3nc420PXjTdBV5TN0gCFkS,Ocean (feat. Khalid),73,Martin Garrix,False,2018-06-15,0.506,0.693,-7.265,0,0.0412,0.584,9.58e-05,0.0891,0.221,139.912,"['big room', 'edm', 'pop', 'progressive house', 'tropical house']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2659,0XySogm94T51XF5F2jumXm,All Girls Are The Same,2,Juice WRLD,True,2018-05-23,0.671,0.529,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,"['chicago rap', 'melodic rap']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2660,7AQim7LbvFVZJE3O8TYgf2,Fuck Love (feat. Trippie Redd),84,XXXTENTACION,True,2017-08-25,0.797,0.533,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036,"['emo rap', 'miami hip hop']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2661,4ut9fdC5ncgcvCo0KaphNY,Thank You (ft. Lucy Rose & The RattPack),46,Logic,True,2018-09-28,0.599,0.749,-7.12,1,0.269,0.169,3.03e-06,0.4,0.574,159.413,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2662,6V4y4uuMAxe2EYDIWNToaH,Pictures Of You,56,The Last Goodnight,False,2007-01-01,0.325,0.816,-3.714,1,0.0633,0.165,0.0,0.0729,0.579,207.673,"['neo mellow', 'pop rock']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2663,3PQLYVskjUeRmRIfECsL0X,No Woman No Cry,60,Bob Marley & The Wailers,False,1974,0.898,0.365,-10.452,1,0.0462,0.159,9.28e-06,0.132,0.563,98.53,['reggae'],ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2664,0s3nnoMeVWz3989MkNQiRf,Lucid Dreams,8,Juice WRLD,True,2018-05-23,0.511,0.566,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903,"['chicago rap', 'melodic rap']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2665,25YvGDl2zSE0pH8jrMZ6aY,Therapy,64,Khalid,False,2017-04-27,0.707,0.484,-6.579,0,0.0481,0.891,0.00344,0.256,0.43,92.988,"['alternative r&b', 'pop']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2666,5HZrNsTMmk2hI3P7M4Jkep,Face the Truth,0,Lucidious,True,2016-09-13,0.721,0.803,-6.754,0,0.185,0.187,0.0,0.233,0.15,128.146,[],ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2667,33FbG4v2uBW9u4FnvHA6y2,Lies (feat. Roze),48,Drumma Battalion,False,2017-05-30,0.766,0.496,-7.943,1,0.035,0.251,0.0,0.109,0.379,100.025,['indie pop rap'],ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2668,08AVKNJ46gnUvr5wVCTrG5,dear insecurity (feat. ben abraham),0,gnash,True,2018-08-10,0.688,0.348,-8.227,1,0.149,0.519,0.0,0.341,0.58,84.909,['pop'],ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2669,6rcv7Qp3dI5fa9ARMp7k1B,We're Alone,48,DYSN,True,2016-03-25,0.668,0.549,-8.618,0,0.0793,0.181,1.25e-06,0.0819,0.323,107.382,[],ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2670,0K83VVfg5Y4bPoZ4kmytKH,Late Night Drive,57,Yo Trane,True,2016-04-19,0.491,0.375,-10.031,0,0.2,0.382,0.0,0.103,0.19,97.116,"['alternative r&b', 'deep pop r&b', 'r&b', 'trap soul']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2671,0AMg7Zy6l3JJ2kj1Q4L5JW,3 Foot Tall,56,Hi-Rez,True,2017-06-02,0.832,0.585,-7.266,0,0.288,0.0592,0.0,0.112,0.235,75.877,"['deep underground hip hop', 'indie pop rap']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2672,0PIhZHuUMkxYIueyOJ9rSh,Fed Up,55,Bazanji,True,2017-01-22,0.742,0.844,-6.044,1,0.227,0.28,0.0,0.117,0.372,141.932,"['bass trap', 'deep underground hip hop', 'indie pop rap', 'pop rap']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2673,6rcv7Qp3dI5fa9ARMp7k1B,We're Alone,48,DYSN,True,2016-03-25,0.668,0.549,-8.618,0,0.0793,0.181,1.25e-06,0.0819,0.323,107.382,[],ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2674,2ZIZXWnU52s0C75sPYiwvh,Supernova,70,Ansel Elgort,True,2018-01-12,0.765,0.622,-5.292,0,0.101,0.0639,0.0,0.207,0.679,140.077,"['dance pop', 'pop']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2675,3BtA1koBtnClfirgg4BpjI,Thief,65,Ansel Elgort,False,2017-01-27,0.592,0.741,-3.792,0,0.0842,0.0251,0.0,0.111,0.379,180.038,"['dance pop', 'pop']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2676,354DcqfZLjPzNZlSfR6o2R,All I Think About Is You,56,Ansel Elgort,False,2017-06-23,0.46,0.785,-4.72,1,0.0642,0.0682,0.0,0.0971,0.464,97.948,"['dance pop', 'pop']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2677,4Musyaro0NM5Awx8b5c627,The Man Who Can't Be Moved,60,The Script,False,2008-09-08,0.609,0.629,-5.024,1,0.0264,0.425,0.0,0.0978,0.325,99.955,"['celtic rock', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2678,6nmVeODcBpsGKx5RPv003D,Feel Again,0,OneRepublic,False,2012-01-01,0.474,0.818,-7.513,0,0.0541,0.0243,3.56e-06,0.105,0.353,139.933,"['dance pop', 'piano rock', 'pop', 'pop rock']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2679,7D49Iig0avHre9RFSUMkd2,I Lived,68,OneRepublic,False,2014-01-01,0.599,0.854,-5.429,1,0.0436,0.0746,0.0,0.278,0.311,119.986,"['dance pop', 'piano rock', 'pop', 'pop rock']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2680,3r9bgSJlJz2zlevcBRYXko,Both of Us (feat. Taylor Swift),57,B.o.B,True,2012-04-27,0.677,0.722,-7.088,1,0.0522,0.0213,0.0,0.207,0.0483,125.091,"['atl hip hop', 'dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2681,3bfqkspKABT4pPicm6wC9F,Ass Back Home (feat. Neon Hitch),61,Gym Class Heroes,True,2011-11-11,0.716,0.838,-4.289,1,0.0513,0.134,0.0,0.148,0.646,130.034,"['dance pop', 'pop', 'pop rap']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2682,6klpXs2uAjagnZMFkt4qkl,"I See the Light - From ""Tangled"" / Soundtrack Version",70,Mandy Moore,False,2010-01-01,0.281,0.139,-14.392,1,0.0305,0.829,0.0,0.0725,0.169,92.64,"['dance pop', 'hollywood', 'movie tunes', 'pop', 'post-teen pop']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2683,5Gu0PDLN4YJeW75PpBSg9p,"Let Me Go (with Alesso, Florida Georgia Line & watt)",80,Hailee Steinfeld,False,2017-09-08,0.664,0.708,-4.154,1,0.0474,0.0337,0.0,0.0841,0.742,103.07,"['dance pop', 'pop', 'post-teen pop']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2684,0SuLAslEMFZAXf0SwY7syi,All Time Low,72,Jon Bellion,True,2016-06-10,0.617,0.567,-4.188,1,0.0828,0.0584,0.0,0.0933,0.505,90.246,['pop rap'],ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2685,48LwbDH7u5UMrsY3sjfjhe,Overwhelming,62,Jon Bellion,False,2016-06-10,0.748,0.622,-4.518,1,0.225,0.252,0.0,0.112,0.667,91.77,['pop rap'],ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2686,6pTDPaMcN5KSYD8hJ1uWId,Maybe IDK,57,Jon Bellion,False,2016-06-10,0.54,0.54,-6.517,1,0.0539,0.0616,0.0,0.231,0.209,120.266,['pop rap'],ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2687,3uEFtV5fPIcDR6fIKeeBcS,Who Am I to Stand in Your Way,48,Chester See,False,2014-04-23,0.425,0.431,-5.562,1,0.0284,0.697,2.97e-05,0.103,0.271,148.021,"['channel pop', 'viral pop']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2688,5eu01accYawhzzeZRAcwY6,You're Beautiful (Clean Version),43,Chester See,False,2010-07-27,0.233,0.321,-7.332,1,0.0328,0.911,0.000181,0.176,0.213,166.09,"['channel pop', 'viral pop']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2689,7sdT7TgonQCKsdjhShEdYO,I'm Falling for You,41,Chester See,False,2013-02-11,0.528,0.24,-9.68,1,0.0337,0.823,0.0,0.0925,0.191,136.224,"['channel pop', 'viral pop']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2690,1SIQWDi2XCc6lvRwZnaUJB,Falling Slowly,33,Chester See,False,2013-02-25,0.56,0.173,-8.559,1,0.034,0.806,0.0,0.0939,0.147,70.912,"['channel pop', 'viral pop']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2691,1SIQWDi2XCc6lvRwZnaUJB,Falling Slowly,33,Chester See,False,2013-02-25,0.56,0.173,-8.559,1,0.034,0.806,0.0,0.0939,0.147,70.912,"['channel pop', 'viral pop']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2692,2dgrYdgguVZKeCsrVb9XEs,What's the Use?,70,Mac Miller,True,2018-08-03,0.759,0.492,-10.338,0,0.12,0.736,0.00989,0.107,0.561,104.974,"['hip hop', 'pittsburgh rap', 'rap']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2693,0Xcy81PsJCOO6mhLZaQyQ4,Perfecto,63,Mac Miller,True,2018-08-03,0.599,0.317,-11.212,1,0.174,0.748,0.0,0.111,0.203,148.09,"['hip hop', 'pittsburgh rap', 'rap']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2694,0SA903LGHxe4ExdRY2SqVH,Killer Queen,62,5 Seconds of Summer,False,2018-10-25,0.262,0.789,-4.548,1,0.123,0.00422,0.0,0.325,0.487,171.009,"['boy band', 'dance pop', 'pop', 'post-teen pop']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2695,5hYShQIail8SGWfbpTOo8K,Somebody To Love,47,Troye Sivan,False,2018-11-02,0.448,0.351,-9.304,1,0.041,0.895,0.0,0.0753,0.204,109.476,"['australian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'viral pop']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2696,6vl5ghDnotGACfQy6JDYzY,A Song to Sing (feat. Mark Battles & Devvon Terrell),0,Kid Quill,True,2016-10-14,0.745,0.741,-7.212,1,0.184,0.209,0.0,0.51,0.48,94.002,"['indie pop rap', 'pop rap']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2697,1UqhkbzB1kuFwt2iy4h29Q,Cough Syrup,71,Young the Giant,False,2011,0.534,0.721,-7.307,0,0.0417,0.0343,6.24e-06,0.115,0.225,128.978,"['indie pop', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'pop rock', 'rock', 'stomp and holler']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2698,1KDYN3odJHnj9pqGHN3FVs,My Body,65,Young the Giant,False,2011,0.488,0.909,-6.591,1,0.0929,0.0011,1.02e-05,0.456,0.643,129.774,"['indie pop', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'pop rock', 'rock', 'stomp and holler']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2699,0yTJtxZJ5VLfBEHhiNUNeY,Silvertongue,66,Young the Giant,False,2016-08-12,0.673,0.789,-4.288,1,0.0408,0.00975,0.0,0.752,0.841,100.043,"['indie pop', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'pop rock', 'rock', 'stomp and holler']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2700,67YPjbcxUypwNOwYBZquq1,Superposition,67,Young the Giant,False,2018-10-12,0.593,0.697,-5.416,1,0.0399,0.00289,0.0257,0.14,0.428,170.0,"['indie pop', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'pop rock', 'rock', 'stomp and holler']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
2701,6L3VWDPDTQkQFkqvmpAUMU,Something to Believe In,60,Young the Giant,False,2016-08-12,0.623,0.886,-3.044,1,0.0404,0.0245,0.0,0.247,0.709,92.021,"['indie pop', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'pop rock', 'rock', 'stomp and holler']",ᴍᴇʟʟᴏᴡ ᴠɪʙᴇs
